stocks,fx,bonds,total
-4518.15869827196,-623885.5868836045,108418.65433327854,-519985.09124859795
-106373.31408201344,-186637.31232011318,239001.00861038268,-54009.61779174395
194111.9367056042,-2688004.8741855323,98318.48750320077,-2395574.4499767274
-340314.19215388596,791476.4942786992,-462371.0059598014,-11208.703834988177
-84142.37788483873,-1986701.7670018077,-54081.119799017906,-2124925.2646856643
-3169.49953122437,-49566.24058687687,-165840.13743758202,-218575.87755568326
-13426.047185080126,1728003.9895266294,42721.07971870899,1757299.0220602583
-142429.2166525703,-2041264.802969098,86098.34964387119,-2097595.669977797
84054.60696036555,-1163342.7822639048,-24432.315480038524,-1103720.4907835778
-61175.86023291387,-2485037.349313259,-125982.52246477455,-2672195.7320109475
64418.9957007505,46947.822204351425,153521.93173749,264888.7496425919
-142335.08773803152,426712.75155580044,40958.11977412552,325335.78359189443
-83558.49906901456,-1396772.53430897,215541.40395978838,-1264789.6294181962
76685.8906761352,-555408.7502260208,-57458.670559078455,-536181.5301089641
35563.20389428362,-773948.7789288163,-22942.687558226287,-761328.262592759
-26783.268229151145,4078609.0752114654,171667.6157834977,4223493.422765812
142518.9640712049,-603310.1395508647,22898.725648328662,-437892.44983133115
60839.49781310931,-220950.76197698712,251051.9832213968,90940.71905751899
-42382.027584785596,6125.770749509335,-96105.04928781092,-132361.30612308718
-20323.304920267314,-968893.6128900945,-111723.76733794063,-1100940.6851483025
191914.58108136617,-232145.12386500835,17336.191932074726,-22894.350851567462
163910.00429441407,-1725663.4076670408,-200404.42446311563,-1762157.8278357424
-97060.60800858773,1901471.4379944801,221642.98070364445,2026053.8106895369
35015.56468096562,875654.1393065453,188920.03430102766,1099589.7382885385
89177.54454370402,2740878.5447609723,46004.84358647466,2876060.932891151
220716.2179208398,-321095.04477852583,64638.63616168499,-35740.19069600105
-246237.66975898482,4778358.375499636,-459714.19879060984,4072406.5069500413
2378.8537150938064,-160839.7358496189,-205841.29706792533,-364302.17920245044
152842.0922009293,-300324.6120235324,95627.48060718924,-51855.03921541385
-40984.849801976234,3483212.3387474716,-195751.4433728531,3246476.0455726422
57070.198956511915,692495.5890705585,68400.95166893303,817966.7396960035
-93314.3294457253,1441335.8162273169,-96929.81096246839,1251091.6758191232
358505.68566338904,2271568.9717977643,715228.3644032478,3345303.021864401
94475.0166600421,-2326645.847145617,-214076.37518310547,-2446247.2056686804
-127084.49820909835,-1831975.5488949418,19173.737304016948,-1939886.3098000232
-10913.760981434956,494013.2523999214,-238058.66873218864,245040.82268629782
165107.06924398057,-596917.1485069692,-13891.714245855808,-445701.79350884445
140699.88086106442,1107217.5996357203,-320720.14554548264,927197.334951302
10211.517728667706,-1399005.5608787537,30650.487183704972,-1358143.555966381
-237816.6364826113,-13814187.692794442,140340.35507593304,-13911663.97420112
56700.41683127731,1433858.272167176,53590.48344222456,1544149.1724406779
43046.7994713746,85321.40165561438,-70265.25964388996,58102.94148309901
-32381.74323262833,-305575.2761941552,-6125.382526323199,-344082.40195310675
-17469.043280351907,-2802807.3380838037,-11717.149947315454,-2831993.531311471
-88046.27698743343,2062756.9560995102,-125264.79038085788,1849445.8887312189
-34970.696959925815,-120708.51251792908,10060.921187765896,-145618.288290089
-67213.34940727241,633274.1794778407,-53909.047764480114,512151.78230608813
-228739.28620078415,-1958320.0282167792,143459.25610342622,-2043600.0583141372
76280.2900654152,-1455045.5286799073,214044.3656515628,-1164720.8729629293
33835.5725240428,659728.7633197308,149197.86032250524,842762.1961662788
10942.742812227458,-995878.8355237246,4531.23279170692,-980404.8599197902
-43969.86359734088,-1202351.6535250843,-152606.33582307398,-1398927.8529454991
-39284.91760007851,-2285925.538076222,65178.06668291986,-2260032.3889933806
-173580.1736593824,2595923.6334387064,-265745.4893323332,2156597.970446991
-28413.227475760505,724298.358750999,-82617.87027321756,613267.2610020209
-96598.07360632718,1680106.3956007957,-124973.99704243243,1458534.3249520361
16523.49386848882,1349616.231349647,-54645.218161173165,1311494.5070569627
77033.0236734692,345803.4312418699,-2893.478520989418,419942.9763943497
-24817.651258492842,-610268.6456509829,-90459.9616067335,-725546.2585162092
211637.72475492954,-2336980.4497721195,69216.77385121584,-2056125.9511659741
-113606.4561957065,3664068.2383235693,-196901.51945406199,3353560.262673801
73932.29466755874,117445.68992817402,160801.71351222694,352179.6981079597
99587.10519449413,-95569.50932174921,146605.9167213589,150623.5125941038
3674.9446437731385,-1438310.7775889933,-3922.7079225480556,-1438558.5408677682
-53478.87575998157,-6388940.28233999,-428890.9181013778,-6871310.0762013495
40964.669300585985,301610.2852482796,-38074.39784207195,304500.5567067936
-78281.9634587653,981746.9406915903,-187146.3168939352,716318.6603388898
90292.58416255005,83532.9876434207,-1095.529666930437,172730.0421390403
-117328.99157401174,-509349.37091988325,31183.272864207625,-595495.0896296874
-30078.073451166973,-5848515.485953957,164531.8036950752,-5714061.755710049
-30137.90025529638,277369.9123636484,-73439.12888479233,173792.8832235597
14936.414468348026,1363736.2855588198,172678.10216638446,1551350.8021935523
-61635.19002139568,-849117.8933016062,107733.12303806841,-803019.9602849334
23923.258598523214,-44199.00646084547,33652.50776416063,13376.759901838377
126240.32575383596,346096.886531353,-35499.975390821695,436837.23689436726
-30738.612012192607,801263.7327007055,97217.55609825253,867742.6767867655
-92014.12858148478,1840514.980970621,-56614.94546678662,1691885.9069223497
87628.61007848196,-1236152.924343437,-7786.795225016773,-1156311.1094899718
-2961.0727392733097,642537.1073892415,22135.388889610767,661711.4235395789
-37898.9953349065,-871966.1484717727,74002.6012030989,-835862.5426035803
199480.15392403118,2920619.104324937,83621.36685941368,3203720.6251083817
-160958.6526484117,175125.3834065199,-183995.48778423667,-169828.75702612847
42127.943187208846,-954134.1144652665,-1066.2860323488712,-913072.4573104065
-33212.78403871134,3705108.8062066436,-92479.5754597187,3579416.4467082135
190510.91989059933,777378.4264290929,28804.270857557654,996693.6171772499
-105081.38376864232,-395441.2919023633,-56011.77025415003,-556534.4459251557
137691.64567877352,-2419296.068238735,77774.29065032303,-2203830.1319096386
162184.8640816044,889842.5585286319,3096.3468668684363,1055123.7694771048
-76827.15807970427,130372.31125545502,-4889.983958899975,48655.16921685077
555767.1227332074,-2239837.6533957124,427837.11512230337,-1256233.4155402016
-117142.78577261604,65203.183738827705,52606.292200282216,666.6901664938778
103919.67716391012,956678.9457434714,179213.37929102778,1239812.0021984093
-45195.41148800403,-1381816.9307356477,271079.29886152595,-1155933.0433621258
164621.64360034652,-45734.14140537381,283509.4016933739,402396.9038883466
-171088.73503654264,1629383.4087966084,-105480.13937459141,1352814.5343854744
-15991.36477066949,442713.05094742775,-48237.29176513851,378484.39441161975
-44995.7251722645,-1457781.1140562892,144925.64133813232,-1357851.1978904214
383948.1227038037,-2369320.2564648986,-113614.21627231687,-2098986.3500334118
-39518.47142575495,1163919.6403280497,-48281.85881523788,1076119.3100870568
12538.975310970098,-350459.6067623496,-107063.12719987333,-444983.75865125284
-209366.3948837947,1661626.8951941133,-122594.1097022444,1329666.3906080741
-38226.883983742446,-405571.8599784374,-81683.22766517103,-525481.9716273509
-27227.767620569095,799292.1021792591,-96329.75959318876,675734.5749655012
28985.808490628377,736999.0370561182,188708.36756442487,954693.2131111715
-52655.358771983534,-2132488.811543584,129548.67939791083,-2055595.4909176566
-50952.491056283936,1868126.628172487,26831.010899826884,1844005.14801603
172938.81373480335,-1206476.626279384,-16666.446569681168,-1050204.2591142617
-418178.750699088,-4219693.299900472,-191049.5590055734,-4828921.6096051335
-27289.322895383462,554631.6842406392,-270708.8940400407,256633.46730521508
-147550.5712925624,838614.5134314001,-83007.43805739284,608056.5040814448
79614.26921275072,-1038581.7323497236,-100163.61438019574,-1059131.0775171686
64575.518597751856,3019600.8638988733,-398369.16352443397,2685807.218972191
-47124.763444894925,-998192.3859091401,18032.470985151827,-1027284.6783688832
36686.836047418416,-466094.5469041765,16880.32167777419,-412527.38917898387
242335.17616886273,1270931.584252715,410304.8740503341,1923571.634471912
167415.57627768628,414688.39164415,-215716.94991778582,366387.0180040505
12752.890636015683,1817163.6264198422,-155947.33346750587,1673969.183588352
17363.496536046267,-2227434.7288680077,100665.8513007611,-2109405.3810312003
153899.04481590353,-413165.90208369493,245451.72516887635,-13815.132098915055
-77663.62314334698,-1557032.9477151334,232951.32117716223,-1401745.2496813182
-44346.34577988088,585910.216973722,37536.319447398186,579100.1906412393
-45583.50960448943,167875.11267617345,46793.42341955751,169085.02649124153
-951.0104695595801,-1036762.5713251531,90580.61167310178,-947132.9701216109
131242.12181497924,509244.7849521637,88766.23458340764,729253.1413505506
-195760.76979282498,-3397146.724535972,-233141.2752218917,-3826048.7695506886
-130157.67081264034,812324.72327438,295033.5981027186,977200.6505644582
265072.1102708392,-2936434.805730909,118165.92974750698,-2553196.765712563
-33664.12792542949,-587316.8083862066,-177767.75346699357,-798748.6897786297
-64129.53251003474,-192344.426481992,-170376.3213826418,-426850.28037466854
22262.801655597985,-2054325.2509084344,-209963.49111545086,-2242025.9403682873
107615.57329200022,-1947162.5805461705,98396.61244271696,-1741150.3948114533
-67279.51215803437,-142995.91075250506,-88655.43753579259,-298930.860446332
283742.2918612771,-3480813.614756435,204580.92649448663,-2992490.3964006715
-177868.07139356434,-2680795.0186407566,-35366.55120652914,-2894029.64124085
73625.9870742429,-2184051.731203854,70797.26379820704,-2039628.4803314041
-28021.441116962582,-775199.5003523827,-28603.291604742408,-831824.2330740876
13888.654267374426,1704184.5670160651,-48156.2104549706,1669917.010828469
-103937.24665738828,-2146123.166732013,109827.44788390398,-2140232.9655054975
-228094.2534285672,-2101719.8316974044,107624.90028006583,-2222189.1848459058
-18245.824583768845,606370.2525801361,153246.14389833063,741370.5718946978
60279.52409168705,-299489.4921129346,271038.8428674638,31828.87484621629
-544191.3884135187,-4056338.100620806,-653248.174168691,-5253777.663203016
-146487.32849711925,-1826918.0111917257,-184395.64546287805,-2157800.985151723
-96167.08053457923,848831.228723228,6244.328518524766,758908.4767071735
-152034.71778807975,44436.92646855116,-148172.23014752567,-255770.02146705426
209865.5162819568,204443.65984672308,-215522.6677096188,198786.50841906108
-71090.07079727016,491783.5763114095,94962.92692697793,515656.43244111724
-63516.9566299282,-1480303.1411401331,185466.21861679852,-1358353.8791532628
-56386.60715044662,1437914.4471885562,-107978.56423689425,1273549.2758012153
982.6258474700153,827025.0754226148,137014.20772252232,965021.9089926071
196332.13255507313,-1888359.0434811711,425378.8186161518,-1266648.0923099462
-110410.12005280145,979977.1300061643,-364203.82527510077,505363.1846782621
93019.85586369038,135690.50983202457,198705.64202947915,427416.0077251941
-83834.34369681962,563206.3773649931,107916.7467200607,587288.7803882342
49931.74063070305,-679158.5554813147,102000.79774203897,-527226.0171085726
41832.83432499319,980465.3751971126,-255562.40757156909,766735.8019505367
15899.915267618373,574440.908967793,-46246.26804685593,544094.5561885554
94996.22811677307,-842179.9006111622,-119835.78730124235,-867019.4597956315
-1945.811607280746,1047922.7385168672,-48478.038280673325,997498.8886289131
56061.47437032126,668686.6217620373,164948.6757679507,889696.7719003092
-149275.5596401468,-3974528.19268471,-211339.3954845667,-4335143.1478094235
-192187.1885329038,-1486733.8065634966,-160998.98932561278,-1839919.9844220132
44229.14989585802,-135967.26547271013,103590.60138648748,11852.485809635371
-20455.857202183455,1680738.0476084948,-72483.78447730839,1587798.405929003
-32362.223604034632,2252574.763857007,90909.26765145361,2311121.807904426
59923.54692859948,-47612.745697289705,26635.35315398872,38946.15438529849
41090.27984558977,1533123.4410437346,-45108.57659602165,1529105.1442933027
-10262.367953045294,-183544.01873093843,-58065.7137272656,-251872.10041124932
-88442.39394577779,212218.27927997708,-13178.96348566562,110596.92184853368
25007.663722343743,92961.25422167778,58019.45945993066,175988.37740395218
-74628.74863752164,-1006614.0067185163,83009.12070512772,-998233.6346509103
17087.009859832004,89627.07427662611,-25450.516206733882,81263.56792972423
-6956.453246021643,999452.3783694506,-73776.61203968525,918719.3130837437
-63376.65200878307,876078.1931018233,-150846.15510883927,661855.385984201
-56602.716028131545,-201814.10378217697,-120045.11950198561,-378461.9393122941
11119.949811358005,1522436.0659076273,50473.19421695918,1584029.2099359445
174238.93350879848,1242509.0893681645,62258.3383018747,1479006.3611788377
-157745.3850900624,-196473.42866063118,-250956.71770799905,-605175.5314586926
-177467.2777934093,-3962307.8433178067,219036.95771694183,-3920738.163394274
111576.98147896305,-958415.8280248642,164698.68662516773,-682140.1599207334
77106.2219649218,659512.988737762,225796.35096766055,962415.5616703443
-64886.788688052446,3370051.5542654395,-221365.85526648164,3083798.9103109054
129877.78961627185,-1744721.12914899,229669.703840293,-1385173.635692425
-55666.37265254557,-3539993.705606401,-217141.67189695686,-3812801.7501559034
216695.32946565188,-1044998.8362784982,65023.14647871256,-763280.3603341337
39689.46341100149,264280.09641748667,165514.47514137626,469484.0349698644
62355.478250937536,-319552.09620434046,-81041.51922936738,-338238.1371827703
44274.5411248561,470362.8980591893,80679.19791068137,595316.6370947268
130146.22933822125,362334.82652777433,-107497.75493545085,384983.30093054473
454661.37377071567,714637.6145892143,278106.52518763393,1447405.513547564
-73264.30878994428,3685922.128330916,35493.6335997507,3648151.4531407226
60222.23159953579,1796152.0730251074,22911.224442362785,1879285.529067006
63503.892256587744,1151990.2468021512,-69541.48536787927,1145952.6536908597
-140500.90026443265,-995338.9624394178,84537.67070943862,-1051302.1919944119
262970.1427796483,-3899751.5541992188,347306.84625917673,-3289474.5651603937
182672.72564349137,-853022.9559895396,133946.64364192635,-536403.5867041219
-40153.1686558947,1668708.7196252346,35742.8077980876,1664298.3587674275
78420.4464384485,-1714891.3184452057,9072.830462679267,-1627398.041544078
35537.1694009956,1481866.6559873223,-188291.1582723409,1329112.667115977
-206593.67847041786,-2876954.0148112774,-35460.66858751327,-3119008.3618692085
185283.65646783262,552646.4179793596,-176251.87395450473,561678.2004926875
9692.97010861896,2976187.709547788,-78820.90067461133,2907059.7789817955
-125760.80575449578,891661.2297020555,-315984.26584236324,449916.15810519643
-42271.29486330226,359139.11264663935,-292350.3727032766,24517.445080060512
91326.9856312275,-2113094.073577434,87126.56783304363,-1934640.5201131627
153992.5348056741,2326632.1374137998,142437.95361036062,2623062.6258298345
-46848.394185202196,283707.4479365349,-127042.2181828767,109816.83556845598
11926.569737784564,416926.71986079216,21836.096276953816,450689.38587553054
173848.70330780372,27187.01654535532,54116.28268228471,255152.00253544375
61937.418618353084,503655.45713603497,-161386.2191028297,404206.65665155835
-120578.88390780613,362247.40805482864,24357.916994407773,266026.4411414303
23891.39795048535,6529486.695876479,290168.0869482979,6843546.180775262
128252.24012972414,670220.4311266541,-162062.5297895968,636410.1414667815
60329.73846109025,1916248.3546313047,-106249.52490704507,1870328.56818535
140858.2990687769,-339661.1888215244,-128876.91223274171,-327679.8019854892
35712.44687621854,1136938.4433983862,65031.87258735299,1237682.7628619578
232769.78999178298,942132.0189040303,374736.1904018223,1549637.9992976356
10154.51263193041,-1330433.342760563,-107215.88350687176,-1427494.7136355042
-104183.04432174563,1070965.6740813553,-26477.245593369007,940305.3841662407
61959.57364419289,-2561183.7708616257,120672.84942263365,-2378551.347794799
66169.55175914429,-2606523.704360068,426770.291624628,-2113583.8609762955
88564.56865764037,1042993.825290978,37828.891062542796,1169387.2850111611
62421.49010258354,1388957.4491679072,34667.057090595365,1486045.9963610861
107383.68623838946,-1037744.5135369301,478385.89917342365,-451974.928125117
-31418.603028720245,-1300738.5940110981,-166827.8874662146,-1498985.084506033
-57233.4785184972,-2137895.3305725455,-216319.61265673488,-2411448.4217477776
-357765.3334063422,-359939.87826794386,-108209.32915428281,-825914.5408285689
259953.71167260408,-68187.80622968078,280112.4995422736,471878.4049851969
325590.1786580663,-1033821.5322421193,325677.54600261897,-382553.807581434
-32683.386697959155,1179569.3772528172,-108005.72637759149,1038880.2641772665
-95157.46450092271,-2643687.215377867,-93147.3746033907,-2831992.0544821806
-61072.101290840656,357709.5491550565,-42278.82921953499,254358.61864468083
57281.99307586625,-370615.23266497254,70495.69150618464,-242837.54808292165
105859.0767412018,1423556.7832778692,245127.3078083247,1774543.1678273957
-98217.65264893882,3205525.4823643565,-131824.54790249467,2975483.281812923
-133168.03776699118,-2391933.8352286816,6155.240276545286,-2518946.6327191275
14620.374141801149,3465176.223598182,-135923.0070150122,3343873.590724971
-27854.18265483342,156229.05260568857,232347.81330682337,360722.6832576785
91435.12151261047,-478378.46614167094,218444.27832369506,-168499.0663053654
-72928.29537404142,-140080.79005753994,-13453.882165431976,-226462.96759701334
14634.603725112975,707140.5856631398,-48455.056064620614,673320.1333236322
192013.83770193346,-3015308.9084615707,-43702.587677404284,-2866997.6584370416
-36097.31924632564,-1649476.6025045514,441190.58399915695,-1244383.33775172
26411.58360347338,-250632.62717106938,-100472.93947355449,-324693.9830411505
-287414.8604664728,-244907.96912884712,-373527.14162357897,-905849.9712188989
-63565.907276153564,-2017045.264697075,68271.74621379375,-2012339.4257594347
-78964.04244447872,-1718648.0639751554,328193.85600446165,-1469418.2504151724
-24718.078239867464,-505509.8543828428,-183401.72732391208,-713629.6599466223
-65400.289140913635,1609533.5780691206,-12663.320854246616,1531469.9680739604
144517.84550875053,-2086682.215085119,-189783.9487863034,-2131948.318362672
-63200.242709901184,-1475784.697405398,107584.55661996454,-1431400.3834953345
81747.0734847486,230267.99011686444,183715.30932232738,495730.3729239404
75239.85126961954,2072896.6781672537,-63786.84647990018,2084349.682956973
-206556.8842623122,3898958.026779294,-377945.926290527,3314455.216226455
-16342.869666295126,-1379245.3696713448,75845.99057411402,-1319742.2487635259
49441.13867309503,-553473.8355562687,-144197.79236115515,-648230.4892443288
-60338.78068025969,-1305868.737204641,-436391.01903743297,-1802598.5369223338
51528.41490715183,-1005335.1739323437,13228.006086550653,-940578.7529386412
28057.443978011608,899672.1056042016,121833.5413095355,1049563.0908917487
-169322.25450721942,-1358643.5895661116,64363.1031235829,-1463602.740949748
59963.070567302406,-807725.212202847,112860.75927470624,-634901.3823608384
84213.03415178694,2197255.1901286244,-307154.73762986064,1974313.4866505507
99780.34337329865,580115.6256699562,-11905.793986096978,667990.1750571579
-7037.935114501044,-703580.6582707167,95288.96133383363,-615329.6320513841
-25030.207931313664,436111.69393900037,-144652.1665223837,266429.319485303
40649.07121287659,-477475.87435239553,-7993.828229621053,-444820.63136914
32470.49422688037,1757068.9172091484,-20140.50307343155,1769398.9083625972
-42648.493722749874,-1215540.3730331361,-38424.957573607564,-1296613.8243294936
48149.95793354325,1926363.3743112683,-86218.93084065616,1888294.4014041554
-130493.24421744049,-4438.6937519311905,9104.74826837331,-125827.18970099837
-143730.34453541227,-600038.8319079876,-21039.817342236638,-764808.9937856365
46833.682919718325,136264.36706733704,71106.18942296505,254204.2394100204
35680.189912714064,-1749556.9702977538,465304.73797858506,-1248572.0424064547
-164784.0709153451,-4148058.9113976955,26474.931971095502,-4286368.050341945
-5224.800223125145,2424263.0685563684,-182536.1333283484,2236502.135004895
123827.59859847464,10489.907959222794,58289.78354266286,192607.2901003603
86459.01004834473,-5355854.184680313,-213296.67706220597,-5482691.851694174
133.76765096001327,-395498.7337374091,21198.07223199308,-374166.893854456
-89990.3327841796,1034776.8781500459,-62035.752143502235,882750.793222364
133541.25151068345,-2171422.9497027695,250035.1627765596,-1787846.5354155265
69654.60631846823,833650.1406050324,174483.37496976554,1077788.1218932662
-9363.828255813569,-1021522.9485431314,157585.4301153347,-873301.3466836102
-174110.13108964078,-518421.5271524191,-276212.2331431061,-968743.891385166
-76000.64165419899,2213499.534414023,-139820.07236346602,1997678.8203963581
-11391.737736569718,1908615.9290339947,-8377.085385195911,1888847.105912229
-16199.517189148813,84882.27661588788,-133201.59902112186,-64518.83959438279
-37951.500860109925,-3355648.810685307,-338762.4709440246,-3732362.7824894413
191120.01632294245,-858645.2148920894,279253.6498924047,-388271.54867674224
-77328.01628529094,-835652.4374961853,63534.65032684058,-849445.8034546357
183435.7077183798,981998.4472045898,86093.73671369255,1251527.8916366622
151843.21307807043,-1397015.2457291484,-34017.70978420228,-1279189.7424352802
-17826.055481234565,427948.2419010103,-338644.57533407956,71477.61108569615
-91717.39000759088,1012971.3088392317,-71207.85360306501,850046.0652285758
-293087.3021375835,-2666149.3690516353,-198535.74689544737,-3157772.418084666
-65452.227303829044,564821.3027842045,-109320.4730457589,390048.60243461654
118026.71181587689,-600486.4173749685,-200233.85761605203,-682693.5631751437
84709.69790795632,-1047715.1535865068,60123.95484866202,-902881.5008298885
31748.982185238972,-181658.5015500188,-880.811153948307,-150790.33051872812
-19991.79402206652,-14592.678906232119,-67400.96484776586,-101985.4377760645
-28880.141527585685,-652502.5343307555,-24671.561674818397,-706054.2375331596
-129837.11834264733,378187.7414034307,-278277.8439099416,-29927.220849158242
-101021.92850194499,-1635571.064422667,70472.19212837517,-1666120.8007962368
64100.39190486446,181487.08165678382,-51523.597664669156,194063.87589697912
-235407.09384070896,313027.0113224387,-86082.28678324074,-8462.369301510975
27139.590130731463,2562589.5744859874,-50426.03153993189,2539303.133076787
30203.686431616545,1918270.3112932444,75493.9885744229,2023967.9862992838
18836.877825418487,-1376582.6603447497,-138217.31367398053,-1495963.0961933117
-88937.8315363694,-2292389.981992185,-638.697893217206,-2381966.5114217717
-7900.892852995545,875260.4995492101,-113446.44463802874,753913.1620581858
-37647.627095110714,-739148.7219631076,68765.33147675544,-708031.0175814629
17712.376047518104,-77133.9040017724,58759.94438819587,-661.5835660584271
-75241.21032487042,1550412.7634462118,-87736.88225821406,1387434.6708631273
38932.11670994386,1161274.390908897,56629.24559259415,1256835.753211435
-58756.44503286667,-657485.6395614743,-100320.42311811447,-816562.5077124555
30029.34872904606,5195.195084273815,206691.27056975663,241915.8143830765
59194.258900515735,-966325.5100452602,64043.59987749159,-843087.6512672529
544743.031372074,3731193.7220354974,1225468.5013834536,5501405.254791025
52806.16413079947,2539685.9555722773,-614785.7893301696,1977706.3303729072
38707.839824557304,-2919110.1499437094,155241.62753420323,-2725160.682584949
-2050.551972337067,260836.050622046,-74002.35212470591,184783.14652500302
-155429.90078093857,-2069326.2050251365,-168209.7298333943,-2392965.8356394693
122539.05798744224,-981004.5323268175,87499.75723467767,-770965.7171046976
112740.55106666312,-4611963.69215107,78803.74196487665,-4420419.39911953
17953.478733113036,-1202062.1316046715,-291237.26232387125,-1475345.9151954297
-123030.30038810894,-1003685.9147808552,-169719.86470942944,-1296436.0798783936
-280700.8346834816,428803.75447386503,-180774.70735301077,-32671.787562627345
-31447.348948808387,-2443696.187071562,19456.044292986393,-2455687.491727384
-64609.74669940211,-739948.9414106011,-230747.20662923157,-1035305.8947392348
-67984.95444525406,-1731386.7768446803,46072.46465692669,-1753299.2666330077
-108396.0360778831,1968050.227148831,140139.649833031,1999793.8409039788
-163067.27616359666,922400.7594755888,75308.04102055728,834641.5243325494
281107.1401445735,2248428.4402077794,55669.02805955708,2585204.60841191
-9668.594265606254,-762335.2025233507,63507.031662762165,-708496.7651261948
106595.12758516707,1477989.0187599063,74976.25312419236,1659560.3994692657
-121770.83369576,-6180851.196822375,-243927.15815655887,-6546549.188674694
-288096.8141410947,-3163425.202173531,-293718.7254714072,-3745240.741786033
117917.37457538582,-183512.99889445305,168922.1631577313,103326.53883866407
-87789.1198872719,-431804.3685800433,-22720.079140141606,-542313.5676074568
-54894.381332991645,-1092087.0247184336,76866.17042964697,-1070115.2356217783
-74068.89214083925,-237990.75474992394,-177906.5472683534,-489966.1941591166
486.99871321208775,133440.6566874087,75954.87849797308,209882.53389859386
239616.87067611516,-1785112.5145014524,227992.85483992845,-1317502.7889854088
-33293.66779074818,-352433.73745930195,309154.51247517765,-76572.89277487248
-100830.15099228732,630937.5491453409,-27622.2286349833,502485.1695180703
124526.85933450423,5882755.806614578,-439011.2361603901,5568271.429788692
73383.68172191828,836393.1141245365,-5790.707034543157,903986.0888119116
-48478.832360073924,1422887.9144067466,-148439.10408757627,1225969.9779590964
33592.15395236947,960865.0019456744,-182827.27364309877,811629.8822549451
103783.06965243444,495946.2996942997,69927.69684278965,669657.0661895238
-8535.135739570484,665488.9595319629,-219851.09289002419,437102.7309023682
-22709.153475001454,-125267.67837899923,-261742.30029635876,-409719.13215035945
-52899.9297205545,1793641.683850944,-3528.122919626534,1737213.631210763
-377284.54861346446,-3509481.4871155024,-297212.34144718945,-4183978.3771761563
236977.25643001124,1211644.205348134,-382410.61733317375,1066210.8444449715
70358.11119846255,1609985.100846231,149019.97118707,1829363.1832317635
59506.59094155766,-1243221.8597925901,-76549.4291458875,-1260264.69799692
-575137.9011613112,2516992.83918643,-820780.0784975514,1121074.8595275674
-130719.81280689687,434206.48165142536,16929.439858049154,320416.10870257765
67276.9304630328,1529202.4792049825,91436.36760471016,1687915.7772727255
49824.8771982342,3585232.4553282857,-215124.71359623224,3419932.6189302877
47900.068126318976,-142804.13911920786,-261307.56750448048,-356211.63849736936
-63322.90293133445,2013372.206943214,-140725.35265158862,1809323.9513602909
79641.63949132338,-80558.59097483754,-74377.1327527836,-75294.08423629776
60192.532195195556,-2580182.722794771,-50806.89529237151,-2570797.085891947
102115.34211947583,-3554029.2170375884,268930.6648131907,-3182983.210104922
-225656.82453862578,1289696.8167918324,-9798.11465229094,1054241.8776009157
148807.78283543885,2159876.1035648584,250764.23796452582,2559448.124364823
26779.73157278262,-456373.3791208863,304653.4511025995,-124940.1964455042
34027.44899549335,918521.4792264402,-37313.93366611004,915234.9945558235
-78.56729874201119,-1796559.079001546,180707.8743802458,-1615929.771920042
-181066.37366127037,-1389679.7192037404,64275.69930910319,-1506470.3935559075
13996.521352000535,2857125.1682976484,-42941.38680783659,2828180.3028418124
109285.65962851048,3976539.646466613,-201617.5250050053,3884207.781090118
-98233.9205837883,-2078197.3149062693,-20192.83249308914,-2196624.0679831468
23406.691965995356,966718.0629581213,12053.202947095037,1002177.9578712117
-291215.0314847622,334362.77435812354,-165536.6713057682,-122388.92843240686
-71035.3452936951,2273906.471577525,-161005.7283970788,2041865.3978867512
-265669.12781857327,117270.97100448608,-76801.06842140853,-225199.22523549572
233627.30046557076,-33560.733411729336,91783.8246556148,291850.3917094562
46434.612040301785,161619.4649886787,135446.72161902487,343500.79864800535
-210703.07318953425,-1673304.7129628658,-257401.31205673516,-2141409.0982091352
158340.0035956446,936495.4550710022,-46091.287124983966,1048744.171541663
233347.92149990797,353872.12066465616,219396.94053599238,806616.9827005565
54190.72047659941,1643144.1724519134,-138448.91310314834,1558885.9798253644
-117647.36134863645,987709.9073373377,-75237.1163932532,794825.4295954481
52348.763928063214,885814.0262279809,-92703.92741058022,845458.8627454638
63408.12086549029,-649384.2569963932,-46989.268553838134,-632965.404684741
-67047.54945951514,-136555.13511702418,-20784.720000371337,-224387.40457691066
-169922.17902819254,549446.7417348623,59158.67581380904,438683.23852047883
-43770.663950702175,-206655.36271759868,107062.25840300322,-143363.76826529764
110940.27888223156,1502890.7616099417,199657.2914596647,1813488.331951838
-28719.855379275978,-869816.0237656236,-116464.50060807914,-1015000.3797529787
-42114.83158349618,501114.8354882896,72113.2723057419,531113.2762105353
-3720.9356026910245,1031560.510758549,70254.24553631246,1098093.8206921704
-279059.5443130359,326140.72152775526,-437775.0310856998,-390693.85387098044
13483.103383682668,1707376.3238981962,80982.66080634296,1801842.0880882218
-100338.61928420328,-392445.1684882641,145350.81958779693,-347432.96818467043
-73775.62056351453,-1121460.7771532834,-105962.13902952522,-1301198.536746323
-56832.27188063413,1188349.3051117957,109044.29302497208,1240561.3262561336
114595.0386906024,1061524.8808570206,80411.806677185,1256531.726224808
-2432.2659453246742,2238516.1430983245,-35977.96322576702,2200105.913927233
21880.647314641625,-1994932.7341777086,1178.6710502952337,-1971873.4158127718
-14746.560801850632,-449368.2704048157,-121716.76141752303,-585831.5926241893
