stocks,fx,bonds,total
-5907.893786080182,-41005897.37843874,-514872.6807761714,-41526677.95300099
1103020.9228263143,35821687.33174059,2157202.460761942,39081910.71532884
-212761.92884962074,-8340757.508593768,555138.7242964208,-7998380.713146968
514975.6940247826,17981027.152044326,-727233.4074804038,17768769.438588705
-283634.0596598014,13518035.979549825,-902391.4423310459,12332010.477558978
1414943.2098980546,34153368.27112299,208004.3148894906,35776315.79591054
277599.7345171496,67204273.26394361,1037805.4441893175,68519678.44265008
-35201.921363886446,-26649181.35678011,-140507.13468369097,-26824890.41282769
320226.8313506078,-9567022.91382438,832198.6459677666,-8414597.436506005
-931955.513521811,146838187.35960764,-2454913.9862991646,143451317.85978666
-444103.8118706774,-21489393.648507178,251473.9164261818,-21682023.543951675
-320071.13850941136,46633706.298582256,-181200.6598726213,46132434.50020023
-270315.2583408803,42868817.87786874,306291.2600257024,42904793.879553564
99380.38946675509,21247499.38287145,-1052242.5891433135,20294637.18319489
-301046.16140231304,16154398.390110046,-334672.3374986574,15518679.891209075
370199.9422249589,8602737.33403784,-1615670.202357933,7357267.073904866
-273036.2441222202,-7015424.6302006245,-1784654.319348447,-9073115.193671292
655204.7728946023,103057131.37013489,-962463.9194653258,102749872.22356418
-512044.38998966105,29288872.177063525,-1407216.41514045,27369611.371933416
-454746.55619816296,-17268233.3311674,-1511892.603471756,-19234872.49083732
1035304.4425748829,-11547374.036179125,-682492.7733521312,-11194562.366956374
280976.99632278085,4405294.795933127,889665.1352821887,5575936.927538097
577838.8966930006,-1953746.903769672,318762.5952651724,-1057145.411811499
-155934.1619253829,1184907.4644774199,721715.1754798591,1750688.478031896
1226340.4711628016,4354819.761575043,-257795.780412063,5323364.452325782
60844.89514032751,34964451.73363286,85726.41079568863,35111023.03956888
5831.501988206059,-35305961.14818424,-1682508.5386715457,-36982638.18486758
104847.87805438787,3714599.0607637167,968611.6456265152,4788058.58444462
-362559.4422647655,-5065147.556518316,-408138.59517225623,-5835845.593955338
-634937.7530003022,-34747280.66777784,144275.48493087292,-35237942.93584727
-455065.0509729944,-54253482.576548845,860822.6360372454,-53847724.9914846
481294.2822066564,85648565.8243438,-134271.52580429614,85995588.58074616
993116.2239979096,-5552388.0329479575,-13797.590831585228,-4573069.399781633
541668.4607930537,-56654546.36466363,-83933.92881960422,-56196811.83269018
536308.681560941,-5319778.44653374,1412737.7957417741,-3370731.9692310244
-908391.0550532416,17802403.337958813,-361441.81042515486,16532570.472480416
659937.9835269935,-34536412.343187004,186366.66550730914,-33690107.694152705
24437.327795667574,102386162.85350883,-1611265.6308716983,100799334.5504328
-200325.98806932196,44007093.54118717,-300292.7444889322,43506474.80862891
-665308.7053377144,10612418.62549603,-323823.8680014163,9623286.0521569
389542.53637489304,-15028244.648445904,33869.656091578305,-14604832.455979433
-490681.4915527962,27593611.050982118,1559777.1463849396,28662706.70581426
-39049.429054612294,-822922.7290602028,-782622.3783046082,-1644594.5364194233
277664.5503303502,28641394.870135635,890469.9911137074,29809529.41157969
-262021.89409041777,-33334671.203236222,-242921.9087600708,-33839615.00608671
-1217509.5686411709,-49407951.55617979,214411.01822258532,-50411050.10659838
-664357.7357719876,6838825.985523939,343342.7112504989,6517810.96100245
-564164.5164965168,-1354542.2647969127,-627181.2951579764,-2545888.076451406
877580.23457749,-19327741.61213416,331941.382009387,-18118219.99554728
-638096.5140021499,66426121.681957066,-386054.55370667577,65401970.61424824
-148993.6197376866,-3985906.3292859793,-1564328.946419388,-5699228.895443054
-680663.1316240802,-40661402.60379094,833410.5185716972,-40508655.21684332
-801057.6486814618,-34706362.04774919,68137.10937290639,-35439282.58705775
62933.018217891455,-21688961.97123581,-632459.4653547779,-22258488.418372698
-36134.919837631285,17534069.220381886,984901.1915227845,18482835.49206704
-24608.010998511687,33752996.95714593,1212390.0023737103,34940778.94852113
912656.4267484285,6881926.450650632,760939.3275105059,8555522.204909567
-407453.79690095223,110656460.94897652,504551.2912862897,110753558.44336185
1064613.3694035579,21109727.719559878,268664.2318756357,22443005.32083907
-51327.44192016125,-4789612.632416189,618812.5261188522,-4222127.548217498
233664.72277712263,33226506.871527284,-117109.78591135144,33343061.808393054
55035.984706098214,66669955.92281738,1232359.8732244372,67957351.78074792
-690191.1804977767,39960407.44622141,-845980.8677223697,38424235.39800126
-766788.653414879,25081559.473114848,-1278073.1194191054,23036697.700280864
900132.7801673468,38849779.05574453,103923.82254058123,39853835.65845246
-1359108.3709970415,115788775.29035556,-1638357.342355132,112791309.57700339
-498815.2873467356,-5659869.020967245,-221047.5382020846,-6379731.846516065
500605.2839910351,-25390662.052420795,665058.4735543206,-24224998.29487544
-293274.25828125514,-5183281.127640307,1434201.8715904206,-4042353.5143311415
226679.1662561763,-29390163.732350945,729304.0707575455,-28434180.495337225
-3332.0760831777006,-58801778.838308096,-639900.8010995165,-59445011.71549079
-489072.96509871073,26969212.94979006,853471.6740082651,27333611.658699617
256535.39384301007,-25806234.73579085,158430.29521574825,-25391269.04673209
-778299.9755539987,45194032.375348866,-125854.69729997218,44289877.7024949
920063.1129069161,-30009043.961202264,1408271.053895101,-27680709.794400245
603650.7304018829,23850896.99207905,360916.64886432886,24815464.37134526
-130146.34263641387,36015546.24496323,-579642.7760299295,35305757.126296885
762562.6865526531,6623049.437895477,1168800.8092616498,8554412.93370978
449079.9288642891,87602441.48501897,-320680.7663843632,87730840.64749889
1182409.917172566,-24167372.50568089,-608365.9027978182,-23593328.49130614
-400194.93999373354,-13185399.813994527,-4686.518661677837,-13590281.272649938
70270.1470707953,-13932101.49027872,-233809.1086570695,-14095640.451864995
319549.55503444,68631615.83745778,1085447.2166199088,70036612.60911213
-140673.6566219963,-50642391.00045028,457723.92905338854,-50325340.72801889
391430.05986885726,26654112.628733695,175907.50621938705,27221450.19482194
-363135.6066612452,871167.1488192677,203262.77750389278,711294.3196619153
816566.0060848445,-12225016.993388444,236028.23360222578,-11172422.753701374
-399689.71811019816,16246153.690916419,-424296.42393585294,15422167.548870368
915428.1564882435,10738358.623304605,-854465.3726721108,10799321.407120738
-559145.9496006444,27180273.252304465,-1036148.2172928229,25584979.085410997
-460681.3799786512,44530722.72389224,663531.0687647536,44733572.412678346
455268.7467442658,32765367.772111356,2469059.0262439474,35689695.54509957
58662.06833315641,33991598.93241155,-236225.2630354166,33814035.73770929
-94894.73980633914,7185130.028426915,-722000.366813153,6368234.921807423
-245317.7645831015,-27706081.76044953,-2088775.1882859543,-30040174.713318586
-829469.4267662149,17135276.070836008,-568302.9363470227,15737503.70772277
833022.8405319043,-27024194.764327854,565729.4072537124,-25625442.516542237
-443855.1938647926,21145153.294348985,414283.8854947686,21115581.98597896
314094.7287562676,42719471.82728529,-1166253.139006935,41867313.41703462
334902.42064866796,23772922.10524538,294638.13040851057,24402462.65630256
557749.3077397551,30789609.743032098,-300557.1387565881,31046801.912015267
881991.493237216,-6025787.821167767,957854.9297568202,-4185941.398173731
-292453.1881918013,-14120382.115408152,666105.5509475097,-13746729.752652444
-1466941.5315415505,-14386747.58056119,-264522.3100703135,-16118211.422173055
3432.3243922553957,9667743.24584359,-331336.6605984792,9339838.909637365
-554301.58211652,-4738265.638230056,-840817.7353792042,-6133384.95572578
248255.2596863769,32405902.21745023,-1090324.743713528,31563832.73342308
-312807.16058836505,-4213729.920615673,-270769.4709647447,-4797306.552168783
-404351.76057113335,42674607.71909976,1348133.1048873886,43618389.06341601
299565.8370326888,18396969.84214121,-1204614.8921687678,17491920.787005134
275594.65022346005,14719926.51125592,1157713.3447739035,16153234.506253283
1455963.5113786664,-38640139.73398611,-707848.1926638633,-37892024.415271305
-640886.1792085059,-2890451.6041880846,35837.94630995393,-3495499.8370866366
-144047.4168466702,-35946520.26929644,-755973.1781429872,-36846540.864286095
157771.14153088443,-15639642.722614855,-53884.564000457525,-15535756.145084428
-1250375.795837406,-1268759.1153368056,-649252.3893403411,-3168387.3005145527
229891.45787383243,54674218.48745772,-556286.7548100427,54347823.190521516
-652123.5021122545,125736219.09030622,-990015.0487996936,124094080.53939427
46167.62461588904,-26162711.189616084,-1101533.0821070224,-27218076.647107217
-305622.75001898594,-49180742.13069373,1839139.7888773754,-47647225.09183534
-933637.5425072405,60293377.054073095,297361.8256409541,59657101.33720681
-511729.3065721821,-35500201.033094585,-1374695.727823548,-37386626.06749032
-1033990.960983038,-13203300.346459568,-1483489.8417880088,-15720781.149230614
611583.0183988512,78053421.33559501,-167235.49906297028,78497768.8549309
603046.907995211,-22640070.211471558,-704317.5515976697,-22741340.85507402
-486616.2907458879,-36346229.94320941,713898.4958006591,-36118947.738154635
399558.5641278066,-57959494.12649816,-620781.5273894891,-58180717.08975985
1244978.487903295,-21138578.893217325,1052311.9182478487,-18841288.48706618
1515677.6938283145,-22099660.12072605,715338.0413491502,-19868644.385548584
260332.59776814282,-39026367.38671458,-411795.4727413133,-39177830.26168775
779246.670232771,10796775.841838539,-1420699.7042397112,10155322.807831598
847037.9818657674,12111459.827997595,87283.42893303186,13045781.238796394
-525502.5768578779,28609133.132501215,432557.9191445783,28516188.474787913
-57962.432323902845,-10151956.329895318,-249732.5256427154,-10459651.287861936
-112293.27901862562,28599730.918423474,866352.5946485996,29353790.234053448
1033161.2080819905,35857516.620594025,988896.9698454812,37879574.7985215
-100930.15085968561,-20010715.84032446,217112.04846090078,-19894533.942723244
-232679.14622366428,-22603988.785260975,156155.49226759374,-22680512.439217046
-199097.5389766693,71383331.35275835,678987.9252081811,71863221.73898986
-548121.8602934107,111698623.19765204,-637174.5361146927,110513326.80124393
48126.949562693015,-17164288.435061634,-750531.8331516087,-17866693.31865055
431690.9341260996,5075988.569490433,1425944.2714452595,6933623.775061792
985524.548580585,-8207667.957277149,1779350.7223278582,-5442792.686368706
104077.357547082,-14593410.003504395,-1321751.4415978342,-15811084.087555148
247532.53340177052,-53121258.46168733,-1133783.098715365,-54007509.02700092
-701430.6518154256,-68824750.52753524,-800744.6591747105,-70326925.83852538
79383.69232850894,-23528914.84891057,1043440.0143574923,-22406091.14222457
495770.6299119722,125761420.82842791,-48944.091268248856,126208247.36707163
1095463.238203019,-24937900.56997004,1708476.5246274471,-22133960.807139575
-463583.50488634594,31600802.298714995,138331.78895201534,31275550.582780667
-1005098.7204741333,1437756.6058005095,-91695.5848801434,340962.3004462328
-136062.80833578669,16686056.727742016,-112146.32091382146,16437847.598492408
-62765.923616299406,-23341942.0038566,293456.3587440029,-23111251.568728894
-1136791.3341208529,104904489.3312236,-71409.39966285229,103696288.5974399
-965854.0258241091,-5376026.978606582,-1062190.7001842633,-7404071.704614954
216661.30673561618,-3542197.51338917,-481859.13657111675,-3807395.3432246707
70234.89682063833,-30880563.611010432,638469.5887982249,-30171859.12539157
-1140477.2102142274,102106228.02826136,-1588670.4956375808,99377080.32240956
-1146768.0582076404,29110913.878983617,-1017816.589675039,26946329.23110094
-990687.1913590413,-50394555.11305404,-1079036.8278550878,-52464279.13226817
-293034.1351101659,-350675.5025087595,389005.39372225106,-254704.24389667436
1164535.3757727481,38376035.05947739,998120.4536330998,40538690.88888323
132583.40082851797,-17490235.140844375,-146169.39043554664,-17503821.130451404
-1072006.6222073734,-14664719.94590202,-1021456.1032180786,-16758182.671327472
118201.9183697924,20844816.61185825,-1103567.5887310281,19859450.941497013
-89869.8907971941,18265562.744874895,-420485.5904737115,17755207.26360399
-137511.2071970757,13530152.074250072,516943.82192691416,13909584.68897991
298493.7118607797,-8814643.376319647,455649.81974606216,-8060499.844712805
47129.13165569678,18729331.379035354,-489370.5106102526,18287090.000080798
916912.7043985222,24721976.521021992,828167.0821452811,26467056.307565793
-589478.980694918,-5331718.295244157,-972813.6137354225,-6894010.889674498
664468.688000666,-47820951.306375474,246098.65460431576,-46910383.963770494
-745103.4991444945,94900188.21796316,-215899.7790044546,93939184.93981421
241380.15064988285,63776229.537642956,-1184520.4638993666,62833089.22439347
-880428.4535935111,85824246.16090167,-725236.7982012257,84218580.90910694
-863391.4825732708,95956736.21158665,-2274234.0856127813,92819110.64340061
-1676389.276676924,-22779516.428554296,270841.77018739283,-24185063.935043827
423252.1828803215,43156720.84948391,-306191.7255924493,43273781.30677178
882393.1244890131,-12315854.811392426,187821.03822883219,-11245640.648674581
-1090400.0153080728,34848129.62652141,-1516058.15610902,32241671.455104314
-1234741.6335269585,42147868.09130001,-1995899.4762388244,38917226.98153423
565770.6694780476,121826658.92266357,418390.0589788109,122810819.65112042
-860253.2731869463,-61433010.505859286,282198.6476107687,-62011065.13143546
149274.74998135492,64512368.18122536,-1536333.1347675472,63125309.79643917
-1052621.0113661475,-29193858.59874028,-579501.7782458663,-30825981.388352294
367962.6209464222,-32807438.014049202,1100878.132956013,-31338597.260146767
-566053.5579083059,71843184.18452841,-6280.051573701203,71270850.57504639
680230.074147841,125629098.59200788,920584.6607843041,127229913.32694001
-218521.7357874401,23483578.20127946,-1973104.7098199502,21291951.75567207
-359364.966531856,-2281292.9901801944,-785113.5531857461,-3425771.5098977964
780917.8922949322,77053299.46250701,473368.25563362986,78307585.61043558
833890.1989741027,74705191.25826013,722433.0500487015,76261514.50728294
738960.0091048684,-34762869.246236,-257261.19146172702,-34281170.42859285
-130804.48716937378,136769269.32927197,565753.7908620015,137204218.63296458
309865.06863598153,24562941.12909299,-1279884.5204010978,23592921.677327875
275051.2167147249,-28535407.201548934,-684575.6394728944,-28944931.624307103
-816478.5175233688,6432374.669723809,-200627.2786585912,5415268.873541849
505410.283159595,-40753174.65154827,1026191.8687393069,-39221572.49964936
-1156614.775441222,38173182.39623928,-826844.816061616,36189722.80473644
-25244.794794393703,49458548.67601213,541660.8729083687,49974964.7541261
1466317.720162768,-28299799.485960722,338677.5154078752,-26494804.25039008
713706.1076098084,46349277.784796596,364305.95903620124,47427289.851442605
623279.2134398911,-24567671.46204889,-81157.60037788749,-24025549.848986886
275290.2033069506,-541336.0478594303,-64733.16684059799,-330779.0113930777
-191499.94417632557,-19627391.100631475,-2358501.309400268,-22177392.354208067
-107286.81042006612,11924187.553103328,-952543.7825313061,10864356.960151955
556563.7036854681,-10178695.424818814,150002.65908557177,-9472129.062047774
186190.28080436774,74931330.89525992,-423229.0353717357,74694292.14069255
-182450.92565865442,-8920993.445633799,-29379.527318015695,-9132823.898610469
-1366708.836009996,-11082865.089247644,-1451748.9416620955,-13901322.866919735
-782057.6534523871,-24236539.189477056,947478.3846485913,-24071118.458280854
315272.965885086,32478565.966178447,506662.28742720187,33300501.219490737
647366.0447286293,-7215712.620794773,-732256.5153823942,-7300603.091448538
-325857.41710053757,14776321.288791418,148351.1542095393,14598815.02590042
839843.5692234542,-41972614.12650758,2226563.22354649,-38906207.333737634
806663.6245884672,-31893808.20560062,238078.52332355082,-30849066.0576886
1334432.938251434,42555245.64201051,258232.7394650951,44147911.31972704
7124.769248209894,-58131701.68605608,276546.5871345252,-57848030.32967334
-116163.29015748575,-50897222.67490429,-718672.073745884,-51732058.03880765
1069600.1463632956,59040703.46413341,2457983.7476477474,62568287.358144455
84735.29615597054,28604712.01990679,-862009.8663897887,27827437.44967297
-744028.1523528509,22379485.372151464,-1293997.972619079,20341459.247179534
-622650.2240253072,-19538290.785868347,1285311.8655293733,-18875629.144364282
-354670.0215429198,7464457.8565630615,1413736.0427898765,8523523.877810018
148066.0602155719,-28343994.84087196,1050987.93422319,-27144940.8464332
1252878.5726876855,14524471.82897681,-145728.86457758397,15631621.537086911
1511697.0080005564,-16505026.95566371,914978.910103105,-14078351.03756005
-660211.6031625569,37097747.72009498,-1057021.9954127297,35380514.12151969
178921.52535072714,51328232.49537516,-486076.80899936706,51021077.21172652
-199062.85587374866,-33492837.699953884,-1434096.2294933945,-35125996.78532103
349272.3817870617,-8303641.091103613,-315865.4668205604,-8270234.176137112
290394.52213596925,23362167.339857012,798415.3579314351,24450977.219924416
-800167.6974275578,5298865.56578359,-916200.9886192828,3582496.8797367495
-1038219.6722023915,-40468960.6676155,-1631574.531209156,-43138754.87102705
62192.85373305529,15295448.706338316,-1721941.1992171705,13635700.360854201
-1697338.2338062786,24459223.23859656,-1074657.9399098605,21687227.06488042
-1146671.4812305216,-25754144.15589556,-996530.460194096,-27897346.097320177
-608028.8507008087,34583558.60608667,1050372.0633853078,35025901.81877117
-102988.54550842755,16239718.94487533,-339403.2211475,15797327.178219402
2226503.0588521697,-25447460.76957065,202867.48077636957,-23018090.22994211
-709049.9263174403,-12233577.072679639,130049.74648293108,-12812577.252514148
-532082.0262558982,22461563.894591987,437772.0483409539,22367253.916677043
286107.65496803634,-29739953.088106126,177671.42569672316,-29276174.007441364
935531.4557498079,142847849.79804724,-662282.2513052896,143121099.00249177
1369925.2555201352,52503480.5634768,1119124.941824779,54992530.760821715
-429167.37792183086,-28747832.14620471,188635.70412620902,-28988363.82000033
757959.385135429,31831460.913517416,-370792.64960992336,32218627.64904292
1445133.3909271527,79839772.38043547,-43611.5987341702,81241294.17262845
-254076.91620206274,52928422.438765675,1022733.8580521345,53697079.38061575
260508.55830439366,-2636752.048042834,414568.0099791959,-1961675.4797592442
-1722697.694637429,20389388.012490332,-1403472.4951142669,17263217.822738636
100130.32085728273,-45321651.50831324,-227774.69759252667,-45449295.88504848
-231251.08214922808,-41515106.11369634,-40861.01523245126,-41787218.21107802
-908046.2561232429,105404935.00920361,519729.1943601072,105016617.94744048
-271568.73684556596,-19662101.197571963,-1124711.1685013622,-21058381.102918893
1412737.8862573951,17293665.734345764,1149626.9435177445,19856030.564120904
-823502.4363876581,-9222638.35631594,695760.4206035733,-9350380.372100025
-117716.62734597549,20268141.877678066,763184.4869093671,20913609.73724146
54803.25030249357,-8104750.35631299,309658.8553237468,-7740288.25068675
502704.0844466258,-38139438.74627292,37047.048538289964,-37599687.61328801
-537936.6683201827,47856686.240006566,-877493.8399666101,46441255.73171978
-172845.5900920462,-7888744.620114982,551004.1138220727,-7510586.096384956
748940.0443414953,-15952472.279710948,-300184.47205226123,-15503716.707421714
-828146.117125649,46776152.231414646,-589117.2738907784,45358888.84039822
671076.39520525,-22792691.99025005,995429.8227123022,-21126185.772332497
-28370.046221651137,31613848.095997274,-161757.66286711395,31423720.38690851
-915711.7921402007,18144280.657123625,387989.7752996832,17616558.640283108
1628291.4857875127,-61448070.50534707,258817.46451000124,-59560961.55504956
205227.3388531059,-11803089.707029998,-255133.38704322278,-11852995.755220115
109514.97429374047,4365520.915408552,732246.5737661198,5207282.463468412
1195910.9660312627,23815412.440814942,1021589.8288619146,26032913.235708117
-259446.49378070422,-42466554.123832464,173448.04286915064,-42552552.574744016
-50668.432974467054,-52902663.12782532,-929653.6101297885,-53882985.17092957
-426048.6524945125,80716592.67336863,563978.257667087,80854522.2785412
17020.217793866992,-14401911.601296514,-1181004.1494897231,-15565895.53299237
-84927.77116843686,-15206985.652603388,-350147.61951090395,-15642061.043282729
541119.820144834,6620739.1740761995,480974.3524997011,7642833.346720735
-993945.1580878459,25339660.421067774,-1989128.9262802303,22356586.336699698
390762.805752594,28301335.316098988,-471024.6943962276,28221073.427455354
76504.37112374231,-2027940.9431497455,-658059.2424776107,-2609495.814503614
37137.80270631611,35783381.88348216,-550672.1948017552,35269847.49138672
-307370.2802693173,5768648.143629968,-1472803.6600700393,3988474.2032906115
-788318.2493422795,5127840.965882242,-981071.507988222,3358451.2085517403
2358639.029643085,57036075.056210876,-2388141.6079983264,57006572.47785564
730578.1083213463,-67695430.98368448,-232525.21484524012,-67197378.09020838
1071884.3210438155,-5406.908833682537,490567.9186252132,1557045.3308353461
-749060.8165316489,-59452017.33059439,-307975.670085378,-60509053.81721142
824437.2675631829,-5817460.47889179,-506051.0312497318,-5499074.242578339
-34323.09131162241,-48359192.05270511,1176792.9211076275,-47216722.2229091
-595962.032086717,69191758.58734637,-2252035.4763410836,66343761.078918576
-934433.0829387624,-13358537.53677851,-575734.0597471595,-14868704.679464431
-164521.58439065702,24411976.95101142,-1936762.10494712,22310693.261673644
-641639.5187494513,12486689.475262702,-777054.5403416753,11067995.416171575
-773159.2619539686,-22431014.348458767,288000.2484064996,-22916173.362006236
-219717.66918106936,-66873490.38271105,-579437.1018351912,-67672645.15372732
-246582.97541178204,-64516976.86694005,-905043.7621242478,-65668603.60447608
-514100.46787923574,48769053.63648671,-147124.54650869966,48107828.62209877
-1026077.4901488647,-2372890.056891799,-196435.24842348695,-3595402.7954641506
247201.5357125774,27847516.26505792,2182827.779099785,30277545.579870284
-134047.18277237378,-31082336.40289563,269316.99859631807,-30947066.587071687
-523432.38021599874,24388303.79311812,-1363414.0475314185,22501457.365370702
148111.6840008702,85321078.10258615,-1467267.0594079122,84001922.72717911
-997667.7984382845,30425508.3599779,-1471755.6910541356,27956084.87048548
-852237.7333185412,-24824084.480861634,-135430.0893496722,-25811752.303529847
297753.6161790639,32618811.497119755,536927.933141388,33453493.046440206
19037.097314406186,-5573376.733147323,-2357557.31328927,-7911896.949122187
31866.806951720268,102216663.57576513,356113.8117457479,102604644.1944626
-722296.4574359786,39035665.83023518,-637183.0953163356,37676186.27748287
-323911.9994998276,26337185.644384295,841502.1732780263,26854775.818162493
-334436.49984561466,-6210302.981638491,645900.7104465961,-5898838.77103751
442226.1549320631,49192179.96845716,730119.5540783778,50364525.67746761
941826.8141062856,-23514778.124049246,-590317.1305247247,-23163268.440467685
-564123.6459295172,-12993013.875931948,-885320.3329415768,-14442457.854803042
608993.0325762499,10941962.35091114,-547814.0349508971,11003141.348536493
203269.07684298418,12345400.39390254,1438426.0314708129,13987095.502216337
753575.3600335531,111329309.254439,1019690.5900246948,113102575.20449725
384121.9981270619,-10042268.949004412,578470.174085468,-9079676.776791882
-618221.7011031453,-10633816.567358255,79680.81038974226,-11172357.458071658
-566990.4271076377,-37935283.88044721,-1141363.6686116457,-39643637.976166494
-927478.4870912991,164230627.0813648,-173188.5737420693,163129960.02053145
971244.4275647011,-15405255.613726884,973182.6872540563,-13460828.498908127
-818686.4830726888,-15982831.485749662,-503410.8078506887,-17304928.77667304
-111031.64748150855,18891247.243163288,-1370417.7021532655,17409797.893528514
721258.3228110597,3401773.2445369065,1180919.7213241458,5303951.288672112
-736514.2019324116,-1668393.286142677,-1751638.5808720738,-4156546.0689471625
660643.3585297298,121481142.70122397,414591.28641463816,122556377.34616834
564564.4636014365,41079359.436073065,38435.3894091025,41682359.28908361
-435553.14883921854,-715358.5690774918,-1229876.5604156703,-2380788.2783323806
-153766.0752304569,6322721.051724672,-104586.83429844677,6064368.142195769
210040.20735719427,3955341.300029129,-200949.02130817622,3964432.486078147
558575.3003149293,33863683.7979691,274610.7183113396,34696869.816595376
494300.84432737716,46318565.1174933,510779.4673696682,47323645.429190345
1101026.1991801336,82341991.48728418,252775.0694603026,83695792.75592461
-351314.1061425712,31839597.4786101,-186806.7266086638,31301476.64585886
-550827.3145356514,6978718.854077458,-306323.2226830125,6121568.316858795
-188539.85809066333,-1331428.155203253,538796.8491054773,-981171.164188439
500128.2023327127,-23003999.268144548,-1814148.369277455,-24318019.43508929
-916879.3277593683,-18315364.143712163,-1734292.2616179585,-20966535.73308949
475424.9263299033,-41920862.89819664,-9067.781915605068,-41454505.75378234
-815442.9968161322,-2237021.0065886974,-735490.9841964468,-3787954.9876012765
-852800.0512421429,-15473192.240059197,-392217.97070699185,-16718210.262008332
144977.3165857345,-41009075.45930803,-1047679.5430493802,-41911777.685771674
-181861.08424026147,22635691.026697993,-809441.6383774132,21644388.30408032
555306.6788544524,10857234.635097384,163913.204496786,11576454.518448623
-1625240.4788590744,-26354441.670309484,-406236.888797611,-28385919.03796617
-794645.1146975476,-61067911.87407386,-27615.002237334847,-61890171.99100874
298229.89783977903,85911754.46496361,585285.5493377596,86795269.91214116
-124910.35951346159,30849337.370344996,112327.68926382065,30836754.700095356
691404.4610728975,18386698.98180777,460933.8847723529,19539037.32765302
542559.2049831934,-37627133.97581017,1161049.334123373,-35923525.43670361
884010.262484286,-22899576.82530862,508704.3073858842,-21506862.25543845
349790.51464193314,-22050786.055998534,211849.7136683762,-21489145.827688225
-514041.50431129336,-13602026.93681869,-1200230.0036856383,-15316298.44481562
-664675.3624892551,62925605.770059526,-2075088.248699069,60185842.1588712
1228229.985361835,-18167579.941466957,398814.1912227422,-16540535.764882378
211991.6305214353,-15775832.72252661,-381417.48825497925,-15945258.580260154
982442.6865828931,-43250192.50779265,270240.47397147864,-41997509.34723828
1159104.9431691654,35348906.71882284,1369270.060062185,37877281.72205418
52344.13647522777,58224865.458630025,1524873.1748735905,59802082.76997884
236058.0637110863,22162563.254024684,-1849632.8589886874,20548988.45874708
873092.0709979795,-22005244.738758326,-329810.787024647,-21461963.454784993
-593117.0814724676,-2274250.779938251,-157034.08155993372,-3024401.942970652
1103201.2920940332,5757826.671344101,424288.3571991548,7285316.320637289
1501198.1806733198,-57605448.214469045,-312960.3315803334,-56417210.36537606
8308.703337987885,10103907.399657518,421184.5930141434,10533400.696009649
-602430.6186067201,61997238.507769704,-554944.9877601936,60839862.901402794
732523.4109419957,-57425463.70260662,927036.8738659248,-55765903.4177987
905296.8252946157,-5817843.928519189,181936.6834878549,-4730610.419736719
613936.1408270672,20459609.521407485,551922.791497618,21625468.45373217
-492176.4518951066,11182832.95745954,264765.25184607506,10955421.757410508
-717977.348986417,-39610302.95061141,1734896.904009387,-38593383.39558844
315142.53351148777,-47012172.17320651,-451302.527145125,-47148332.16684014
-612346.0869950019,4213122.445686698,-23227.012030676007,3577549.34666102
-920003.9776010998,-51074833.737759024,-729104.0262156576,-52723941.74157578
706780.5107419062,16605669.189296722,-132089.07817655802,17180360.62186207
-34611.096976337954,7370281.043833017,-324412.81777914613,7011257.129077533
-409522.4791898113,-38838013.08427617,2366736.607653536,-36880798.95581245
-484307.4360901769,96056791.92981064,-1538122.8570197895,94034361.63670069
606515.3941398319,23597290.02641052,-745792.112626791,23458013.307923563
-1192169.5743040089,1414510.1017417908,-933385.9794196486,-711045.4519818667
-258288.67718324438,-4330884.928049684,588755.2973558456,-4000418.3078770824
1224130.733670596,12855966.351249427,534534.9508816302,14614632.035801653
-804718.4528058935,-2277060.8441545963,31304.806472338736,-3050474.490488151
193989.03309194185,-41366528.22342974,-194700.06605856866,-41367239.25639637
-13035.044768631458,36820867.06290454,25941.680276848376,36833773.69841275
534564.6847970169,7069932.1568443775,-744348.2882737145,6860148.55336768
-268018.3631128203,8438151.946990669,91647.9839553982,8261781.567833247
665726.1249745879,-26735183.445616364,-137342.0117443353,-26206799.332386114
-216262.9366191812,18668427.251184106,-505627.40778824687,17946536.906776678
1070409.9994884636,71935059.34737104,276351.156397216,73281820.50325671
21793.74792138487,-32899593.492468715,-720587.6790641546,-33598387.423611484
7991.6093988809735,45951211.46965042,-868577.2591933459,45090625.81985595
-274033.00038689375,29745720.554084063,126301.43519525975,29597988.98889243
355026.7610833645,10172454.30269295,-2455.1354571431875,10525025.928319171
-430721.35162271746,72211.91612303257,-31409.213442638516,-389918.6489423234
-184261.2820242718,-36880158.76826584,-108296.61753311753,-37172716.66782323
128554.85522548668,3484772.972500384,-894599.0890761465,2718728.738649724
112788.20498406515,13782484.907718718,458751.5180570334,14354024.630759817
300351.93728618696,-31410443.29983127,294693.7745302394,-30815397.588014845
-658318.6858772263,64879964.41342825,-1100324.2062957212,63121321.5212553
382768.41769012436,-23917457.18452227,296546.2358176634,-23238142.531014483
-24345.518329171464,37566059.30054748,-654213.3521235138,36887500.43009479
-142901.10117067397,-44744198.8135466,-1953533.3680899516,-46840633.28280722
903595.2888159044,-43040939.4273811,887465.5759349912,-41249878.56263021
216087.67536727153,-10280584.129558861,-310842.6920223683,-10375339.146213958
-711687.8446883187,15624352.100165725,-978614.3984851688,13934049.856992237
-635495.8267675955,-39928674.779592186,130564.13891898096,-40433606.4674408
2106945.2063510455,806040.0004281402,592260.5243652314,3505245.731144417
